Phone Brand,Phone specification,Old Price,New Price,Rating
Tecno,"POP3 (BB2) 5.7"" FW+ Screen(16GB ROM + 1GB RAM) (8MP + 5MP), 3500mAh, Fingerprint - Sandstone Black",40000,31999,5.0
Oneplus,"7T Pro 5G McLaren - 6.67"" - 12GB RAM, 256GB ROM - (48MP+8MP+16MP) +16MP Dual SIM - Papaya Orange",,365000,
Oukitel,"K9 Waterdrop 7.12"" FHD+ 1080*2244 16MP+2MP/8MP Smartphone 4GB 64GB Face ID 6000mAh 5V/6A Quick Charge OTG Mobile Phone HWZ",362935,145174,
Apple,IPhone 6S - 64GB ROM - 2GB RAM - 4.7' - Smartphone IPhone - Silver,,110000,
Itel,"P37 6.5"" HD+ Screen, 2GB RAM + 32GB ROM, 5000mAh - Android 10, 8MP Dual Rear Camera, Fingerprint & Face ID -DEEP BLUE",50000,43362,
Itel,"A16 Plus 5.0"" Screen Android 8.1, 1GB ROM + 8GB ROM, 5MP + 2MP, 2050mAh Dual SIM 3G",,22000,
Leagoo,"KIICAA POWER 5.0 Inch (2GB,16GB ROM) Android 7.0 Nougat, 8MP + 5MP Dual Camera + 5MP, Dual SIM 3G 4000mAh Fingerprint Smartphone",,45500,
Nokia,"Lumia 925 Windows Phone 4.5"" 1GB 16GB Camera 8.7MP Wifi GPS 4G Mobile Phone(Grey)",32500,22900,
Itel,"A16 Plus,5.0 Inch Screen, Android 8.1(Go Edition) 5.0MP AF Rear Camera, 2050mAh, Phantom  Black",25000,22299,4.0
Itel,"A56 Pro 5.99"" Screen, Android 9, 32GB ROM + 2GB RAM, 8MP+5MP Camera, 4000mAh, Fingerprint & Face ID - Black + Free Case",38000,36990,
Nokia,X6 Android Smartphone 6+64GB ROM 5.8 Inch TLE 4G-Blue,80000,60990,
Samsung,Galaxy S7 Edge Smartphone G935V G935F 5.5 Inch 4GB RAM 32GB ROM 12MP Quad-core LTE 4G Cellphone - White,,,
Samsung,"Galaxy S10 6.1-Inch AMOLED (8GB, 128GB ROM) Android 9.0 Pie, 12MP + 12MP + 16MP Nano SIM 4G - Prism White",320000,235000,
XIAOMI,"Redmi 9A, 6.53-Inch 2GB RAM, 32GB ROM Android 10 13MP + 5MP  4G Dual SIM - Granite Gray",53000,48000,
Nokia,"Lumia 630 4.5"" Screen 3G Cellphone Mobile Phone(Black)",27000,16900,
Doogee,"DG Band, 1.05 Inch LCD Color Screen(Black)",33257,23280,
Nokia,"1.4, 6.51"" HD+ 2GB RAM + 32GB ROM  Android 11",,56675,
Samsung,S8+ Purple 6.2 Inches Andriod 9.0 UI SINGLE Sim Corning Gorilla Glass 5 Super AMOLED,,119999,
Samsung,"Galaxy Note 9 Single Sim Black, Pouch & Tempered Glass & A Small Java Torchlight Button Phone",,210000,
Tecno,"POP 5 (BD2) 6.1"" HD+ Display, 1GB RAM + 16GB ROM, 4000mAh, Android 10, 5MP + 5MP Camera, Fingerprint & Face ID - Blue",,37899,
Nokia,"Lumia 535 Cellphones Quad Core Single Dual SIM Mobile Phone 5.0"" Touch Screen 5MP Camera 3G Window Phone(Orange)",27000,18900,
Huawei,"Nova 7i, 6.4-Inch 8GB RAM 128GB ROM Android 10 (48MP + 8MP + 2MP + 2MP) + 16MP Dual SIM - Crush Green",,130000,
Tecno,"POP 2F ( B1g) -5.5"", (16GB ROM+1GB RAM),8MP+5MP Camera With Flash, Battery 2400mAh- Champagne Gold",35000,28999,
Infinix,"Smart HD 2021 (X612) 6.1"" HD+, 2GB RAM + 32GB ROM, 5000mAh, Android 10, 8MP Selfie + 8MP Camera + Free Headset",58000,55500,
Nokia,"2.4 - 6.5-inches (2GB, 32GB ROM) Android 10 - 13/2MP + 5MP Selfie - 4500mah - Dual Sim - 4G LTE Smartphone - Chaarcoal",99999,74999,
Samsung,"Galaxy Note 10 Plus (Note 10+) 6.8-Inch (12GB RAM, 256GB ROM), (12MP + 16MP) 4,300 MAh Smartphone - Black",,295000,
LG,"Android Smartphone G4 H815 Mobile Phone 5.5"" 3GB+32GB-Red",40500,35500,
XIAOMI,"POCO M3, 4GB+128GB, 6.53 Inch MIUI 12 Android 10, Network: 4G, Dual SIM  - Black",175899,118965,
Nokia,Lumia 1320 Cellphones Dual Core 6.0'' Touch Screen 5MP Camera 3400mAh 8GB ROM 1GB RAM Smartphone(Yellow),32500,25900,
Samsung,"Galaxy Fold, 7.3-Inch (12GB RAM, 512GB ROM), (12MP + 12MP + 16MP) + (10MP + 8MP) Nano SIM - Space Silver",,600000,
Samsung,"Galaxy A12 - 6.5"" 48MP Camera, 4/128GB Memory, 5000maH Battery, Fingerprint, 4G LTE - BLACK",,90000,
Samsung,"Galaxy S10 Plus - Single Sim - 8GB RAM - 128GB ROM + Free Pouch, Screen Guide & Bluetooth Earpiece",,330000,
Oneplus,"9 Pro 5G 6.7-Inch 8GB RAM, 256GB ROM Android 11 (48MP + 8MP + 50MP + 2MP) + 16MP Dual SIM - Stellar Black",,470000,
Tecno,"Spark 7p (KF7J) (64GB, 4GB RAM) 6.8-Inch HD, Android Q (Go Edition) 16MP Rear+8MP Selfie Camera, 5000mAh - Blue",,89000,
Huawei,"P30 Lite 6.15-Inch (6GB RAM + 256GB ROM) Android 9.0,48MP + 8MP + 2MP, Dual SIM - Peacock Blue",,150000,
Apple,IPhone 7Plus-5.5 Inch 4G LET Smartphone 2GB+128GB 12MP Finger Sensor HD-Gold,410000,209910,
Ulefone,"Armor X5 Pro Rugged Phone, 4GB+64GB, 5000mAh Battery, 5.5 Inch Android 10.0, Network: 4G(Black)",100793,70555,5.0
Apple,IPhone 7Plus-5.5 Inch 4G LET Smartphone 2GB+32GB 12MP Finger Sensor HD-Rose Gold,410000,197890,
Blackview,"BV4900 Pro Rugged Phone, 4GB+64GB, Quad Back Cameras, 5.7 Inch Android 10 Smartphone - Black",85243,59670,
Apple,"IPhone 8 4.7-Inch Fingerprint Sensor HD (2GB,64GB ROM) IOS 11, 12MP + 7MP 4G Smartphone - Grey",398900,195100,
Itel,"A37 5.7"" HD+ Waterdrop Screen, 1GB RAM + 16GB ROM, Android 10, 3020mAh Battery, 5MP Camera, Face ID -Gradation Green",,29000,
Samsung,"Galaxy Note 9 - (6GB+128GB)-6.4""- Android 8.1, (12MP+12MP) + Bluetooth Earpiece",,175000,
Huawei,Honor 7C Full View Screen 5.99 Face ID Smartphone 13MP Dual Rear Camera -Black,157770,52000,
Itel,"P37, Android 10(Go Edition), 6.5HD+Waterdrop, Al Dual Rear, 8.0MP Main Camera, 32GB ROM,2GB RAM,5000mAh, Gradation Blue",45000,40999,
Tecno,"POP 2F ( B1F) -5.5"", Android 8.1,(16GB ROM+1GB RAM),8MP+5MP Camera With Flash, Battery 2400mAh- Midnight Black",36000,30000,5.0
Samsung,"Galaxy A51 6.5-Inch (4GB,128GB ROM) Android10.0, (48MP +12MP + 5MP + 5MP) + 32MP Dual SIM - Prism Crush Black",,154999,
Oppo,"A74, Midnight Blue, 6.43"", 6GB RAM 128GB ROM, 48MP AI Triple Camera, 5000mAh. Midnight Blue",121900,118900,4.0
Nokia,X6 Android Smartphone 4+64GB ROM  5.8 Inch TLE 4G-Blue,80000,57990,
XIAOMI,"Redmi 9C, 6.53-Inch 3GB RAM, 64GB ROM Android 10 13MP + 2MP + 2MP) + 5MP  4G Dual SIM - Midnight Gray",,64500,
Tecno,"Spark Go 2020(KE6), 6.52' Dot Notch Screen, Android 10, 13MP Dual +8MP Camera, 32GB ROM+2GB RAM, 5000mAh, Mystery White",52000,46299,
Samsung,"Galaxy S8 5.8-Inch ( 2 Sim )QHD (4GB,64GB ROM) 4G Single Sim - Midnight Black",,100000,4.5
Sony,Xperia Z5 E6653 Single SIM Phone 3GB 32GB GSM WCDMA 4G LTE Octa Core 5.2 Inch 23MP Camera Smartphone(Green),60500,44900,1.0
Gionee,"M7 Power 4G LTE (4GB, 64GB ROM) 5000mAh, 13MP+8MP, Android 7.1, Dual Sim Smartphone",,229999,
Oukitel,C17 Pro Mobile Phone 6.35inch 19:9 Android 9.0,180196,90098,
Nokia,6.1 Plus/X6 Smartphone 6+64GB  5.8'' Mobile Phone TLE 4G-Blue,85000,65590,
Huawei,"Nova 7i, 6.4-Inch 8GB RAM 128GB ROM Android 10 (48MP + 8MP + 2MP + 2MP) + 16MP Dual SIM - Sakura Pink",140000,130000,
Itel,"A56 Pro,  5.99"" IPS Screen, Android 9 Pie, 32GB RAM + 2GB , 8MP + 5MP, 4000mAh, Fingerprint & Face ID - Black",40000,36599,
Blackview,"A70, 3GB+32GB, 6.517 Inch Android 11, 5380mAh Battery Smartphone - Green",71021,49715,
Realme,7 Pro 8GB Ram 128GB Rom Sony 64MP Quad Camera -Horizon Orange,,150000,
Itel,"P36 6.5"" HD+ Screen, 1GB RAM + 16GB ROM, Android 9 Pie, 5000mAh Battery, 8MP + 8MP Camera, -Deep Blue",38000,37990,
Itel,"A56 5.99"" IPS Screen, Android 9 Pie, 16GB ROM + 1GB RAM, 8MP+5MP Camera, 4000mAh Battery, Fingerprint",,30900,3.7
Samsung,Galaxy Watch Active 2 44mm-SM-R820N-Aluminium-wifi + GPS + Bluetooth – Aqua Black,110000,99500,
Nokia,"Lumia 630 4.5"" Screen 3G Cellphone Mobile Phone(White)",27000,16900,
Samsung,"Galaxy A22 - 6.4"" HD+ Super AMOLED Screen, 4GB/128GB Storage, 48/8/2/2MP Camera, 5,000 Mah Battery 4G LTE - Black",115000,112500,
Nokia,"Lumia 535 Cellphones Quad Core Single Dual SIM Mobile Phone 5.0"" Touch Screen 5MP Camera 3G Window Phone(Blue)",28500,19900,
Samsung,"Galaxy Note 20 Ultra-5G-Dual Sim-6.9''-256GB+12GB Ram-12MP Telephoto, 12MP Ultrawide,108MP Wide,10MP Front-Mystic Black",510000,497500,
Apple,IPhone 5C-16G ROM+1G RAM - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Yellow,99920,56000,
Huawei,P40 5G (128GB ROM - 8GB RAM) Dual Sim- Silver Frost (No Google Play),,250000,
Apple,IPhone 5C-32G ROM+1G RAM - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Yellow,99920,65920,
Samsung,"Galaxy S8 Plus Single Sim (S8+) (4GB RAM, 64GB ROM Smartphone +  Free Back Pouch, Screen Guide & Bluetooth Earpiece",,120000,
Samsung,"Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) Android 9.0 Pie, (12MP + 12MP + 16MP)+(10MP+8MP) Dual SIM 4G Smartphone Fingerprint Smartphone -",,350000,
Sony,"Z5 Premium E6883 5.5"" Dual SIM 3GB+32GB Octa Core 23.0MP 4G Smartphone(Gold)",95000,53900,
Tecno,"Pop2f (B1g), 5.5 Inch Screen, 8MP Front+5MP Rear Camera, 16GB ROM,1GB RAM, 2400mAh-Champagne Gold",31000,28999,
Elephone,A4 4G Mobile Phone Android 8.1 Face ID Fingerprint,162564,81282,
Htc,10 M10 5.2 Inch 32GB 4GB 12.0MP LTE 4G Mobile Phone -Black,49000,41000,
Huawei,"Nova 7i, 6.4-Inch 8GB RAM 128GB ROM Android 10 (48MP + 8MP + 2MP + 2MP) + 16MP Dual SIM - Sakura Pink",145000,130000,
Generic,Phone Camera HD Lens Universal Clip-on 12X Zoom Cell Phone,6302,3151,
Leagoo,M9 Pro 4G Mobile Phone Android 8.1 Face ID 13MP+2MP,103168,51584,
AGM,"M7 Rugged Phone, 1GB+8GB, US Version, 2500mAh Battery, 2.4 Inch Android 8.1, Network: 4G - Black",67099,44720,
AGM,"M7 Rugged Phone, 1GB+8GB, 2.4 Inch Android 8.1, Network: 4G EU Version",87214,61050,
Samsung,"Galaxy Z Fold2 5G, 7.6-Inch (12GB RAM, 256GB ROM), (12MP + 12MP + 12MP) + 10MP Nano SIM - Mystic Black",870000,770000,
Samsung,"Galaxy S10 Plus 6.4-Inch AMOLED (8GB,128GB ROM) WHITE",,230000,
Tecno,"Spark 7P (KF7j) 6.8"" HD+, 64GB ROM +4GB RAM, 16MP Triple Camera, 5000mAh, Helio G70, 4G, Fingerprint -Alps Blue",70000,63400,
Leagoo,LEAGOO S8 Mobile Phone 4G Phone 5.7inch 18:9 HD+ Full,178402,89201,
Generic,S1 Sports Band BT Earphone Smart Headset With Microphone,44551,22276,
LG,Android Smartphone LG G4 4G LTE H815 Mobile Phone Hexa Core 5.5 Inch 16.0MP Camera 3GB+32GB-leather Browm,60000,34500,3.0
Apple,IPhone 5S-16G+1G - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Silver,78990,39000,
Htc,"U11 5.5"" 4GB RAM 64GB 4G LTE Fingerprint Mobile Phone - Blue",85900,75900,4.0
Generic,Lightweight Portable Tripod Stand With Remote Control And Phone Fill Light- Silver,15100,7799,
Doogee,"S86 Rugged Phone, 6GB+128GB, 8500mAh Battery, 6.1 Inch Android 10 Smartphone - Orange",170000,119000,
Itel,"A44 Android SmartPhone - 5.45"" Fullscreen Display Wide - 1GB RAM - 8GB Internal Storage - Fingerprint Sensor - 4G LTE",,47650,
Nokia,"Lumia 630 4.5"" Screen 3G Cellphone Mobile Phone(Yellow)",27000,16900,
Generic,S1 Sports Band BT Earphone Smart Headset With Microphone,44551,22276,
Nokia,"Lumia 630 4.5"" Screen 3G Cellphone Mobile Phone(White)",27000,18900,
Nokia,"Lumia 635 Cellphone Windows Phone 4.5"" 8G ROM 4G LTE Smartphone Mobile Phone(Green)",27000,18900,
Samsung,Galaxy S21 Plus Dual SIM - 256GB ROM - 8GB RAM - 5G - Phantom Silver,,576000,
Poco,"X3 NFC, 6.67-Inch (6GB RAM, 128GB ROM) Android 10 (64MP + 13MP + 2MP + 2MP) + 20MP 4G Dual SIM - Shadow Gray",,150000,
XIAOMI,"Redmi 9A, 6.53-Inch 2GB RAM, 32GB ROM Android 10 13MP + 5MP  4G Dual SIM - Peacock Green",49000,48000,
Cubot,"H2 5.5"" HD OGS IPS 1280*720 Screen Metal Frame 4G",222184,111092,
Tecno,"POP5 (BD2) - 6.1"" HD+ Dot Notch Screen, 16GB ROM, 1GB RAM, 5MP/5MP, 4000mAh, Fingerprint, Face Unlock - Ice Blue",46000,36000,
Samsung,Galaxy S20 Plus (S20+) 6.7'' (8GB 128GB ROM) Android 10.( 64MP +12MP + 12MP + 0.3MP)+(10MP) Dual SIM 4G - Cosmic Black,,365000,
Itel,"A56 Pro 5.99"" Screen, Android 9, 32GB ROM+2GB RAM, 8MP+5MP Camera, 4000mAh, Fingerprint & Face ID -Black +Free 16GB Card",40000,38490,
Infinix,"Note 8 - 6.95"" (6GB, 128GB ROM) Android10 -64MP Quad Camera + 16MP/Portrait Lens- Dual Sim - 5200mAh -4G- Deepsea Luster",,135000,
Itel,"A56 LTE 5.99"" IPS Screen, Android 9 Pie, 16GB ROM + 1GB RAM, 4G, 4000mAh, 8MP + 5MP Camera, Fingerprint & Face ID - Blue",40000,37999,
Samsung,Galaxy S20 Plus - 6.7-Inch (8GB Ram- 128GB Rom) - Dual SIM 4G - Aura Red,,310000,
Vargo,"VX3, 5.7-Inch HD+ (6GB RAM, 128GB ROM) Android 7  Dual SIM 4G LTE - FREE BLUETOOTH",,76800,
Tecno,"POP3 (BB2) 5.7"", 16GB ROM + 1GB RAM, Android 8.1 Oreo, 8MP + 5MP, 3500mAh, Fingerprint & Face ID - Sandstone Black",,32500,4.4
Nokia,"Lumia 925 Windows Phone 4.5"" 1GB 16GB Camera 8.7MP Wifi GPS 4G Mobile Phone(Silver)",32500,22900,
Nokia,"Lumia 730 N730 Mobile Phone Dual Sim 3G 4.7"" Screen 1GB RAM 8GB ROM 6.7MP Cellphone(Green)",40900,28900,
Vivo,"Y51, 6.58-Inch, 8GB RAM 128GB ROM Android 11 (48MP + 8MP + 2MP) + 16MP Dual SIM - Titanium Sapphire",,115000,
Samsung,Galaxy A01 16GB (2GB RAM) Black,98644,89677,
Vivo,"Y51, 6.58-Inch, 8GB RAM 128GB ROM Android 11 (48MP + 8MP + 2MP) + 16MP Dual SIM - Titanium Sapphire",,136900,
Nokia,Lumia 950 5.2 Inch 32GB ROM 3GB RAM 20.0MP Hexa Core Windows Mobile NFC FDD Touchscreen Mobile Phone(Black),63500,44500,
Samsung,"Galaxy A32 (128GB, 6GB RAM) 6.4"" FHD + 4 Rear Camera (48+8+5+2)MP,+ 20MP, 5000mAh, Dual SIM LTE - Awesome Black",189000,155000,
Samsung,"Galaxy Note 9 - Single Sim - 6gb Ram - 128gb Rom + Free Pouch, Screen Guide & A Small Torchlight Phone",,200000,
Doogee,"S59 Pro Rugged Phone, 4GB+128GB, 5.71 Inch Android 10 Smartphone - Black",125400,87800,
Apple,"12 Pro Max - 256GB, 6GB RAM, 6.7-Inch,(12MP+12MP+12MP) - Silver",700000,680000,
Samsung,"Galaxy S10 6.1-Inch AMOLED (8GB, 128GB ROM) Android 9.0 Pie, 12MP + 12MP + 16MP SINGLE SIM 4G - Prism White",,260000,
Ulefone,"Note 8, 2GB+16GB, 5.5 Inch Android 10, 3G Smartphone - Black",50000,36000,
Samsung,"Galaxy Fold, 7.3-Inch (12GB RAM, 512GB ROM), (12MP + 12MP + 16MP) + (10MP + 8MP) Nano SIM - Space Silver ",605000,595000,
Samsung,Galaxy S9PLUS  (S9+)  (6GB RAM 64GB ROM)  - Midnight Black,,140000,
Apple,Refurbished (Class A) - Apple IPhone 8 Plus 3GB RAM+256GB ROM - Space Gray,580000,290000,
Sony,"Xperia XA1 Ultra 6.0"" Smartphone LTE Android 4GB 32GB  Mobile Phone -Gold",59900,53900,5.0
Itel,"P15, 5.0"" HD Screen, 16GB ROM ,1GB ROM, Android 9 Pie, 5MP + 5MP Camera, 4000mAh, Fingerprint, Face ID, Black",28000,27500,
Itel,"A35(W5002)-5.0"" HD BRIGHTER SCREEN-16GB ROM/1GB RAM-5.0MP/2.0MP-FACE UNLOCK-ANDROID TM 10(GO EDITION)-3200MAH-GREEN",26000,24511,
Oppo,"A54, 6.51-Inch, 4GB RAM,128GB ROM Andriod 10 (13MP + 2MP + 2MP) + 16MP Dual SIM - Starry Blue",,96500,
Nokia,Lumia 1520 Mobile Phone Cellphone 20.0MP 6.0 Inch TouchScreen Quad Core 2GB 16GB/32GB Windows OS Smartphone(Black),71500,49900,
Itel,"P36, 6.5 HD+ Display, 5000mah Battery, 16GB- Gradation Blue",,40000,
Samsung,"Galaxy Note9 - 6.4"" 6GB RAM + 128GB ROM Dual 12MP Single SIM Smartphone - Black",,250000,
Tecno,"Spark Go 2020, 6.52'' HD+, 32+2GB, 13MP Rear Camera + 8MP Front Camera, 5000mAh, Android 10, 4G - Aqua Blue",52000,45200,
Blackview,"BV4900 Rugged Outdoor Smartphone Android, 3 GB + 32 GB, 5.7’’ Screen 8 MP + 5 MP Camera, 5580 MAh Dual SIM GPS NFC IP68",84620,55000,
Samsung,Galaxy S20 Plus(S20+) 6.7'' Dual Sim (8GB +128GB ROM) Android 10.0 ( 64MP + 12MP + 12MP + 0.3MP)+10MP-5G- Cosmic Black,,325000,
MARAPHONE,"X - 5.5 Inch HD+(1GB RAM+16GB ROM), (5mp + 13mp)",47000,29000,5.0
Apple,IPhone 6s - 4.7 Inch 4G LET Smartphone 2GB+32GB 12MP Finger Sensor HD- Rose Gold,189000,89000,
Gionee,"M12, 6.55-Inch HD+ (6GB RAM, 128GB ROM) Android 10 (48MP + 5MP + 2MP + 2MP) + 16MP  Dual SIM 4G LTE -  Black",,85000,
Sunsky,"3G Phone Call Tablet PC, 10.1 Inch, 1GB+16GB, Android 5.1 MTK6580 Quad-core Up To 1.3GHz, WiFi, Bluetooth, OTG, GPS(White)",78764,56260,
Samsung,"Galaxy Note 9 - Single Sim - 6gb Ram - 128gb Rom + Free Standard Back Case, Screen Protector & Bluetooth Speaker.",,200000,
XIAOMI,"Mi 10T, 6.67-inch (128GB ROM,8GB RAM) Andriod 10 (64/13/5)MP + 20MP Selfie - 5000mAh - 5G - Smartphone - Cosmic Black",320000,270000,
Oneplus,"7T Pro McLaren Edition - 256GB, 12GB RAM - 5G - Papaya Orange",,544999,
Gionee,"F6(Qualcomm 4G 3GB RAM +32GB ROM ,(13+2)MP+8MP Camera, 2970mAh Battery, Dual SIM, 5.7 Inch Fullview HD Display)",,87990,
Samsung,"Galaxy S9+[S9 Plus] 6.2-Inch QHD (6GB, 64GB ROM) Android 8.0 Oreo, 12MP + 8MP-4G Smartphone Dual SIM - Blue",230000,150000,
Oneplus,"9 Dual SIM - 12GB RAM, 256GB ROM - 5G - Arctic Sky",684999,584999,
Samsung,"Galaxy Note 8 6.3-Inch QHD (6GB,64GB ROM), (12MP + 12MP) + 8MP 4G LTE Smartphone Single Sim - Blue +Free Pouch",250000,140999,
Tecno,"Spark 7P (KF7J) 6.8"" HD+, 64GB ROM +4GB RAM, 16MP Triple Camera, 5000mAh, Android 11, 4G, Fingerprint - Magnet Black",78000,63000,
Apple,IPhone 7 256GB 4.7 Inch Quad Core IOS 10 12MP Camera Smartphone(Black),214614,164520,
Samsung,Galaxy S21 6.2 Inches-Dual SIM (256GB + 8GB) (64MP + 12MP + 12MP) +10MP- 4000mAh-5G- Phantom White,599599,494999,
Samsung,GALAXY S8 4+64GB Dual Sim Android 7.0 Octa Core 2.35GHz 5.8 Inch WQHD 8.0+12.0MP - Pink,129999,123500,
Nokia,Lumia 1020 Phone 41MP Camera Dual Core 1.5GHz 32GB ROM 2 GB RAM Window 8 OS 3G&4G Smartphone(Yellow),52900,36900,
Samsung,"Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) Single Sim 4G Smartphone  Black",,235000,
Itel,"A14 Plus, 4.0"" Screen, 16GB ROM + 512MB RAM, Android 10, 2500mAh Battery, 3G Smartphone - Deep Blue",24000,20500,
Vivo,"Y51, 6.58-Inch, 8GB RAM 128GB ROM Android 11 (48MP + 8MP + 2MP) + 16MP Dual SIM - Titanium Sapphire",,115000,
Ulefone,Armor 10 5G Rugged Phone 8GB+128GB 5800mAh Battery 6.67 Inch Android 10.0 5G OTG NFC Smartphone - Black,363160,223020,
Oneplus,"7T Pro 5G McLaren - 6.67"" - 12GB RAM, 256GB ROM - (48MP+8MP+16MP) +16MP Dual SIM - Papaya Orange",450000,365000,
Apple,"IPhone 6Plus 5.5-Inch Fingerprint Sensor HD (1GB, 64GB ROM) IOS 1.2 8MP+7MP Smartphone–Silver",199976,109000,
Doogee,"S95 Pro Rugged Phone, 48MP Camera, 8GB+256GB, 6.3 Inch Android 9.0 Pie 4G Smartphone - Black",255714,179000,
Google,Pixel 3XL - 4gb Ram - 64gb Ram -4G LTE- Not Pink,360000,300000,
Nokia,X6 Android Smartphone 4+32GB ROM  5.8 Inch TLE 4G -Black,80000,49990,
Tecno,"Pop2F, Android 8.1 Oreo, Memory 16GBROM+1GBRAM, Finger Print, Face Unlock,midnight Black",,29500,3.5
Generic,110V-220V Electronic Mosquito Killer Lamp Home Use UV Light,8318,4159,
Samsung,Galaxy A2 Core Android SmartPhone - 5 Inches Screen Display Wide - 1GB RAM 16GB Internal Storage - Dual Sim - Blue,,56800,
Generic,Phone Camera HD Lens Universal Clip-on 12X Zoom Cell Phone,9875,3950,
Tecno,"POP 2f ,  Android 8.1 , 16GB Rom + 1GB Ram, 8MP Front Camera With 5MP Rear Camera , Battery 2400mAH,  Gold.",29000,28590,4.3
Homtom,HOMTOM S16 Fingerprint Mobile Phone 5.5 Inch 18:9 1280*640,91868,45934,
Samsung,Galaxy Note 8 -Dual Sim - 6gb Ram - 64gb Rom + Free Pouch & Screen Guide,,150000,
Samsung,"Galaxy Note 10 Plus (Note 10+) 6.8'' (12GB RAM, 256GB ROM),(12MP + 16MP) Nano SIM 4300 MAh Smart - White",350000,295000,
Generic,Apple Android Two-in-one Data Line 1m Retractable Data Cable,4822,2411,
Itel,"P15 5.0"" HD Screen, 16GB ROM + 1GB RAM, Android 9 Pie, 5MP + 5MP Camera, 4000mAh Battery, Fingerprint & Face ID  - Black",32990,24890,
Oale,"A10 Stylish Mobile 5.5"" 3-slot 3050mAh Android Phone - Navy Blue",30000,26000,
Oukitel,"U25 Pro 5.5"" FHD MTK6750T Octa Core Mobile Phone 4GB RAM 64GB ROM Android 8.1 Dual Camera Fingerprint 4G LTE Smartphone HWZ",186048,74419,
Tecno,"POP4 , 6"" Screen 32GB ROM + 2GB RAM, 8MP/5MP Camera, Android Q (Go Edition), 5000mah - Ice Lake Green",39490,32990,
Huawei,"P10 Smartphone 5.1"" 1920*1080P 4GB 64GB Android Octa Core 12MP Mobile Phone -Gold",152350,92000,
Samsung,Galaxy S9+ ( S9 Plus ) Duel Sim 6.2'' Inch QHD 6GB+64GB 12MP+8MP 4G Smartphone - Midnight Black,150000,140000,
Huawei,"P40 Lite 6.4-Inch (6GB RAM + 128GB ROM) Android 10, (48MP + 8MP + 2MP + 2MP) + 16MP Dual SIM - Crush Green",,115000,
Samsung,Galaxy Note20 Dual SIM -6.7 Inches -12MP+64MP+12MP -256GB - 8GB RAM - 4G LTE - Mystic Bronze,,435000,
Samsung,"Galaxy Note 8 -single Sim - 6gb Ram - 64gb Rom (Midnight Black) +Pouch,Screen Guide & A Free Torchlight Button Phone",,145000,5.0
Poco,"X3 Pro, 6.67-Inch (6GB RAM, 128GB ROM) Android 11 (48MP + 8MP + 2MP + 2MP) + 20MP 4G Dual SIM - Frost Blue",,145000,
Tecno,"Spark 7 (KF6i) 6.5"" HD+, 64GB ROM + 3GB RAM, 500mAh, 16MP Dual Camera + 8MP Selfie, Android 11, 4G, Fingerprint - Black",89000,84700,
Bluboo,D5 PRO 4G Mobile Phone 5.5-inch 18:9 HD Display,119550,59775,
Poco,"F3, 6.67-Inch (8GB RAM, 256GB ROM) Android 11 (48MP + 8MP + 5MP) + 20MP 5G Dual SIM - Night Black",,260000,
Itel,"S16 6.5"" HD FullScreen, 16GB ROM + 1GB RAM, Android 10, 4000mAh, 8MP Triple Rear Camera, Face ID & Fingerprint",,45000,
Wiko,Global Version WIKO VIEW 3 PRO Mobile Phone 6.3inch FHD+,394032,197016,
Blackview,BV9700 Pro IP68 Waterproof Mobile Phone 5.84'' 6GB 128GB Wireless Charge 4G Smartphone,,,3.0
Infinix,"Hot 10T 6.82"" HD+, 4GB RAM + 128GB ROM, Android 11, 48MP Triple Camera, 5000mAh, 4G, Fingerprint +Face ID -Morandi Green",90000,78500,
Sony,"Xperia XZ 5.2"" Quad Core 3GB RAM 32GB ROM 23MP LTE Fingerprint Single SIM Cellphone -Pink",49900,46900,
Tecno,"POP 3 (BB2) 5.7"" Screen, 16GB ROM + 1GB RAM, 8MP+5MP Camera, 3500mAh, Fingerprint & Face ID - Gold + Free 32GB Card",35000,33490,5.0
Samsung,"Galaxy Z Fold2 5G, 7.6-Inch (12GB RAM, 256GB ROM), (12MP + 12MP + 12MP) + 10MP Nano SIM - Mystic Black",,770000,
Poco,"X3 Pro, 6.67-Inch (6GB RAM, 128GB ROM) Android 11 (48MP + 8MP + 2MP + 2MP) + 20MP 4G Dual SIM - Frost Blue",,145000,
Huawei,"Y9a, 6.63-Inch (8GB RAM + 128GB ROM) Android 10, (64MP + 8MP + 2MP + 2MP) + 16MP, Dual SIM - Space Silver",160000,155000,
Tecno,"POP4 Pro (BC3) 6.52"" Screen, 16GB ROM + 1GB RAM, 5000mAh, 4G, Android 10, 8MP Dual Camera, Fingerprint+ Face ID - Black",49000,42000,
Ulefone,"S7 Pro 2G RAM 16G RAM 3G WCDMA MTK6580 Quad Core 5.0"" HD   Android 7.0 Mobile Phone",,52899,
